AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
145,轻度污染,1.5,鲁南制药厂,51,19,19,115,111,18,临沂,细颗粒物(PM2.5)
147,轻度污染,1.7,新光毛纺厂,56,14,18,127,112,22,临沂,细颗粒物(PM2.5)
166,中度污染,2.0,河东保险公司,52,15,13,131,126,15,临沂,细颗粒物(PM2.5)
25,优,0.4,林芝监测站,6,80,86,10,8,3,林芝,_
32,优,0.3,林芝人民医院,15,77,84,32,13,4,林芝,_
16,优,0.4,林芝监测站,3,51,35,11,4,6,林芝地区,_
68,良,1.6,监测站大楼,33,10,6,_,49,8,丽水,细颗粒物(PM2.5)
132,轻度污染,1.3,余庄前,43,21,21,_,100,28,丽水,细颗粒物(PM2.5)
22,优,0.3,林芝人民医院,9,52,36,22,4,1,林芝地区,_
35,优,0.5,窑上,17,80,80,_,24,15,六盘水,_
35,优,0.6,黄土坡,22,60,65,35,11,26,六盘水,_
45,优,0.3,水钢,15,64,53,36,31,36,六盘水,_
45,优,0.5,民中,35,56,54,45,12,26,六盘水,_
49,优,0.3,双水,14,77,64,49,31,16,六盘水,_
16,优,1.0,柳东小学,7,21,13,_,11,3,柳州,_
22,优,1.0,环保监测站,23,4,3,22,5,36,柳州,_
28,优,2.2,河西水厂,21,32,32,27,19,37,柳州,_
36,优,1.0,溧阳市东门子站,49,17,19,27,25,12,溧阳,_
35,优,1.3,燕山子站,43,15,15,26,24,8,溧阳,_
22,优,1.3,市四中,19,6,3,16,15,13,柳州,_
18,优,1.1,市九中,21,5,3,16,12,33,柳州,_
9,优,0.8,古亭山,9,13,6,_,6,2,柳州,_
19,优,0.7,电视发射台,10,60,52,15,8,7,娄底,_
20,优,1.1,市委党校,22,51,39,_,14,5,娄底,_
21,优,1.0,涟钢,22,65,46,_,14,5,娄底,_
23,优,1.1,市政府,13,48,39,23,16,12,娄底,_
25,优,0.9,龙岩师专,26,11,9,25,16,7,龙岩,_
25,优,1.0,龙岩市监测站,31,7,8,25,10,7,龙岩,_
19,优,0.8,闽西职业技术学院,33,6,8,19,12,6,龙岩,_
20,优,0.9,龙岩学院,32,8,7,20,12,5,龙岩,_
72,良,0.8,汉王镇固水子,9,82,79,79,52,13,陇南,细颗粒物(PM2.5)
88,良,1.2,监测大楼,35,67,85,106,65,14,六安,细颗粒物(PM2.5)
102,轻度污染,1.1,皖西学院,17,24,19,104,76,25,六安,细颗粒物(PM2.5)
92,良,1.2,朝阳厂,20,67,85,99,68,8,六安,细颗粒物(PM2.5)
115,轻度污染,1.4,开发区,21,52,69,107,87,23,六安,细颗粒物(PM2.5)
149,轻度污染,1.1,中信二小,62,26,34,_,114,38,洛阳,细颗粒物(PM2.5)
103,轻度污染,1.7,市委党校,27,39,43,_,77,15,洛阳,细颗粒物(PM2.5)
163,中度污染,1.4,三五一五工厂,39,36,38,148,124,14,漯河,细颗粒物(PM2.5)
195,中度污染,1.4,漯河大学,35,39,35,149,146,14,漯河,细颗粒物(PM2.5)
193,中度污染,1.3,水利局,30,33,32,165,145,9,漯河,细颗粒物(PM2.5)
130,轻度污染,1.1,豫西宾馆,35,41,30,_,99,23,洛阳,细颗粒物(PM2.5)
110,轻度污染,1.7,河南林校,37,33,30,106,83,12,洛阳,细颗粒物(PM2.5)
94,良,1.2,开发区管委会,23,36,37,112,70,13,洛阳,细颗粒物(PM2.5)
109,轻度污染,1.2,市委新办公区,18,44,43,102,82,10,洛阳,细颗粒物(PM2.5)
113,轻度污染,1.2,凯旋路小学,46,39,43,_,85,21,洛阳,细颗粒物(PM2.5)
182,中度污染,1.3,广电局,42,33,35,145,137,14,漯河,细颗粒物(PM2.5)
40,优,1.0,九狮山,22,12,5,34,28,12,泸州,_
46,优,0.2,小市上码头,35,8,6,43,32,16,泸州,_
35,优,0.2,兰田宪桥,35,9,11,_,24,12,泸州,_
35,优,0.7,市环监站,36,3,4,31,24,4,泸州,_
139,轻度污染,1.8,环保局,20,35,23,_,106,20,吕梁,细颗粒物(PM2.5)
115,轻度污染,1.8,自来水公司,22,43,33,108,87,23,吕梁,细颗粒物(PM2.5)
97,良,1.5,马茂庄小学,24,38,23,96,72,26,吕梁,细颗粒物(PM2.5)
73,良,2.9,湖东路四小,52,5,21,62,53,49,马鞍山,细颗粒物(PM2.5)
46,优,1.0,天平服装,32,28,27,_,32,11,马鞍山,_
64,良,1.6,慈湖二小,60,8,20,_,46,24,马鞍山,细颗粒物(PM2.5)
60,良,1.6,马钢动力厂,50,20,22,44,43,30,马鞍山,细颗粒物(PM2.5)
36,优,0.8,市教育基地,22,19,19,31,25,27,马鞍山,_
14,优,0.8,市环保局茂港分局,22,11,4,14,4,6,茂名,_
14,优,1.4,茂石化七小,17,11,4,5,4,6,茂名,_
13,优,1.0,健康路,17,17,8,_,9,6,茂名,_
22,优,0.9,高岭,20,13,4,22,15,12,茂名,_
19,优,0.6,蟆颐观,19,56,61,15,13,4,眉山,_
56,良,0.3,气象局,47,14,7,62,28,20,眉山,颗粒物(PM10)
45,优,0.7,旭光小区,53,7,6,45,22,18,眉山,_
42,优,0.3,市监测站,39,18,10,42,19,12,眉山,_
13,优,0.8,嘉应大学,26,19,15,3,3,5,梅州,_
15,优,1.1,梅县新城,30,19,18,_,10,2,梅州,_
15,优,1.0,环境监控中心,30,16,17,_,10,6,梅州,_
52,良,1.0,富乐山,34,35,52,48,36,4,绵阳,细颗粒物(PM2.5)
48,优,0.9,市人大,53,19,41,43,33,6,绵阳,_
49,优,0.9,高新区自来水公司,49,21,36,43,34,8,绵阳,_
62,良,1.3,三水厂,52,14,28,73,38,8,绵阳,颗粒物(PM10)
110,轻度污染,1.3,环保大楼　,33,17,11,108,83,30,牡丹江,细颗粒物(PM2.5)
150,轻度污染,2.0,文化广场　,57,16,12,171,115,50,牡丹江,细颗粒物(PM2.5)
140,轻度污染,2.1,第一医院,55,14,21,168,107,15,牡丹江,细颗粒物(PM2.5)
104,轻度污染,1.8,机车工厂,52,8,8,147,78,35,牡丹江,细颗粒物(PM2.5)
75,良,1.2,第一中学,38,23,19,96,55,49,牡丹江,细颗粒物(PM2.5)
32,优,0.8,省外办,28,16,18,_,22,3,南昌,_
21,优,1.3,省林业公司,28,9,10,21,12,8,南昌,_
16,优,1.0,林科所,17,26,29,_,11,3,南昌,_
34,优,0.4,京东镇政府,30,11,15,34,21,5,南昌,_
39,优,0.7,建工学校,36,10,16,_,27,9,南昌,_
26,优,1.0,象湖,38,13,20,18,18,8,南昌,_
13,优,0.5,武术学校,13,21,26,13,3,3,南昌,_
35,优,0.8,西山风景区,10,25,36,_,24,1,南充,_
23,优,1.2,省站,33,12,16,23,11,7,南昌,_
20,优,0.6,机电学校,32,24,29,20,11,2,南昌,_
32,优,0.9,南充市委,27,67,73,32,21,21,南充,_
40,优,0.6,高坪区监测站,22,49,44,40,20,2,南充,_
37,优,1.0,嘉陵区环保局,35,50,58,37,24,3,南充,_
38,优,0.8,市环境监测站,20,47,45,38,21,5,南充,_
45,优,0.9,迈皋桥,54,7,16,42,31,16,南京,_
56,良,0.7,草场门,50,20,26,62,36,13,南京,颗粒物(PM10)
65,良,0.4,山西路,63,6,14,51,47,8,南京,细颗粒物(PM2.5)
48,优,1.5,中华门,65,2,20,41,33,7,南京,_
20,优,1.5,振宁花园,26,7,6,18,14,9,南宁,_
30,优,1.7,北湖,36,5,4,26,21,11,南宁,_
54,良,1.2,瑞金路,59,7,15,_,38,8,南京,细颗粒物(PM2.5)
57,良,1.3,玄武湖,58,11,19,_,40,13,南京,细颗粒物(PM2.5)
38,优,0.8,浦口,32,49,43,36,26,7,南京,_
74,良,0.8,奥体中心,52,11,15,_,54,6,南京,细颗粒物(PM2.5)
20,优,1.6,市监测站,40,3,3,17,13,9,南宁,_
18,优,1.4,大自然花园,21,3,3,17,12,8,南宁,_
30,优,1.2,仙葫,34,5,4,23,21,9,南宁,_
30,优,1.5,区农职院,47,2,2,30,16,8,南宁,_
28,优,0.3,茫荡山,2,89,86,_,2,2,南平,_
21,优,1.0,南平市监测站,41,12,27,16,8,5,南平,_
15,优,0.8,南平铝业有限公司,30,21,31,15,10,8,南平,_
51,良,1.0,仙林大学城,82,8,18,52,34,1,南京,颗粒物(PM10)
21,优,1.1,英华嘉园,30,4,3,21,11,8,南宁,_
27,优,1.7,沙井镇街道办,39,6,6,27,8,12,南宁,_
10,优,0.6,南平七中,17,31,37,9,6,4,南平,_
18,优,0.6,南郊,26,49,59,16,12,19,南通,_
16,优,0.6,虹桥,30,50,61,14,8,10,南通,_
24,优,0.6,城中,40,48,57,24,14,10,南通,_
25,优,0.9,星湖花园,32,44,56,_,17,8,南通,_
135,轻度污染,1.8,环保局　,55,32,46,_,103,14,南阳,细颗粒物(PM2.5)
140,轻度污染,1.7,瓦房庄,49,42,57,_,107,9,南阳,细颗粒物(PM2.5)
82,良,1.3,汉画馆,38,49,55,88,60,11,南阳,细颗粒物(PM2.5)
104,轻度污染,1.6,气象站,58,37,54,_,78,12,南阳,细颗粒物(PM2.5)
137,轻度污染,1.4,理工学院,38,45,52,_,104,11,南阳,细颗粒物(PM2.5)
128,轻度污染,2.3,那曲监测站,27,15,20,169,97,8,那曲地区,细颗粒物(PM2.5)
39,优,0.8,那曲嘉兴医院,13,70,65,_,27,6,那曲地区,_
38,优,0.8,市监测站,21,35,31,34,26,16,内江,_
134,轻度污染,1.6,那曲会议中心,28,7,7,217,86,14,那曲地区,颗粒物(PM10)
24,优,1.1,东兴区政府,15,25,25,24,15,17,内江,_
23,优,0.6,内江二中,29,28,26,23,16,8,内江,_
50,优,0.5,内江日报社,17,34,31,_,35,7,内江,_
55,良,1.4,区环保大楼,61,3,2,60,38,7,宁波,颗粒物(PM10)
45,优,1.1,万里学院,53,5,4,39,31,13,宁波,_
63,良,1.1,龙赛医院,62,4,3,53,45,14,宁波,细颗粒物(PM2.5)
67,良,1.4,三江中学,58,3,2,55,48,15,宁波,细颗粒物(PM2.5)
69,良,1.1,钱湖水厂,45,8,5,86,50,10,宁波,细颗粒物(PM2.5)
58,良,1.1,太古小学,58,2,1,57,41,13,宁波,细颗粒物(PM2.5)
25,优,0.9,金涵水库,34,8,3,21,17,6,宁德,_
23,优,1.4,蕉城区农机局,41,5,2,_,16,11,宁德,_
23,优,1.2,宁德市监测站,35,5,1,18,16,9,宁德,_
40,优,1.2,市环境监测中心,56,7,7,38,28,8,宁波,_
46,优,1.2,万里国际学校,70,2,2,33,32,_,宁波,_
47,优,1.1,州监测站,11,31,29,47,11,10,怒江州,_
26,优,0.9,泸水一中,29,9,9,26,17,9,怒江州,_
100,良,2.1,开发区,64,28,10,124,75,57,盘锦,细颗粒物(PM2.5)
133,轻度污染,3.2,兴隆台,91,17,10,132,101,85,盘锦,细颗粒物(PM2.5)
73,良,1.7,新生街道,42,24,14,81,53,25,盘锦,细颗粒物(PM2.5)
159,中度污染,10.5,弄弄坪,82,8,11,268,101,425,攀枝花,颗粒物(PM10)
65,良,1.3,河门口,39,22,11,79,41,27,攀枝花,颗粒物(PM10)
76,良,3.1,炳草岗,76,12,16,102,43,65,攀枝花,颗粒物(PM10)
74,良,1.4,仁和,16,15,27,97,28,10,攀枝花,颗粒物(PM10)
160,中度污染,1.0,高压开关厂,30,49,39,_,122,21,平顶山,细颗粒物(PM2.5)
137,轻度污染,0.7,新华旅馆,36,48,47,126,104,21,平顶山,细颗粒物(PM2.5)
134,轻度污染,1.3,规划设计院,21,51,40,117,102,15,平顶山,细颗粒物(PM2.5)
105,轻度污染,12.2,四十中小,85,14,43,114,64,351,攀枝花,一氧化碳
143,轻度污染,1.1,平顶山工学院,24,54,28,125,109,27,平顶山,细颗粒物(PM2.5)
103,轻度污染,77,1号,155,1.5,53,"
                  ","
                      细颗粒物(PM2.5)
                      ",24,平度,"
                      颗粒物(PM10)
                      "
74,良,1.1,2号,37,28,27,97,43,19,平度,颗粒物(PM10)
72,良,0.8,监测站,8,86,85,94,49,18,平凉,颗粒物(PM10)
74,良,0.6,博物馆,21,76,75,84,54,35,平凉,细颗粒物(PM2.5)
43,优,0.9,市环保局,24,17,17,43,8,7,普洱,_
19,优,1.0,武功山气象站,7,11,6,_,13,4,萍乡,_
45,优,1.2,中医院,16,11,3,44,31,21,萍乡,_
53,良,0.8,普洱第二中学,27,11,4,55,19,7,普洱,颗粒物(PM10)
80,良,1.1,市政府车库,32,10,4,_,59,21,萍乡,细颗粒物(PM2.5)
42,优,1.2,市环保局,28,11,4,_,29,12,萍乡,_
39,优,1.2,安源区政府,9,15,4,31,27,11,萍乡,_
22,优,1.3,荔城区仓后路,44,12,18,17,12,4,莆田,_
10,优,0.6,莆田市监测站,10,32,33,8,5,5,莆田,_
147,轻度污染,1.3,环保局,26,32,38,_,112,10,濮阳,细颗粒物(PM2.5)
135,轻度污染,1.4,油田运输公司,37,38,48,_,103,10,濮阳,细颗粒物(PM2.5)
120,轻度污染,1.2,油田物探公司,32,34,44,_,91,13,濮阳,细颗粒物(PM2.5)
148,轻度污染,1.3,濮水河管理处,33,37,36,118,113,8,濮阳,细颗粒物(PM2.5)
17,优,0.9,涵江区六中,34,17,22,11,8,7,莆田,_
22,优,0.9,秀屿区政府,36,18,34,19,15,11,莆田,_
12,优,0.6,东圳水库,6,38,44,4,3,3,莆田,_
38,优,1.1,市环境监测站,26,8,21,_,26,8,黔东南州,_
12,优,0.9,凯里学院,17,15,18,9,8,7,黔东南州,_
25,优,1.0,场坝街,14,2,3,25,9,6,黔西南州,_
19,优,1.3,坪东大道,19,10,3,19,12,6,黔西南州,_
16,优,0.8,小围寨,18,19,22,16,6,35,黔南州,_
92,良,0.7,区环保局,13,78,77,134,37,14,庆阳,颗粒物(PM10)
97,良,1.3,仰口,42,9,11,143,44,24,青岛,颗粒物(PM10)
125,轻度污染,1.1,李沧区子站,54,21,6,159,95,17,青岛,细颗粒物(PM2.5)
124,轻度污染,1.0,粮贸总公司,24,66,71,197,57,60,庆阳,颗粒物(PM10)
138,轻度污染,0.7,市环保局,10,54,55,226,47,8,庆阳,颗粒物(PM10)
77,良,1.1,市北区子站,75,15,7,74,56,25,青岛,细颗粒物(PM2.5)
82,良,0.9,市南区东部子站,76,35,19,113,50,13,青岛,颗粒物(PM10)
74,良,1.0,四方区子站,68,19,11,97,53,20,青岛,颗粒物(PM10)
26,优,1.5,凤城街办,31,5,4,18,18,7,清远,_
88,良,1.0,市南区西部子站,105,11,10,125,49,16,青岛,颗粒物(PM10)
77,良,56,崂山区子站,103,1.2,63,"
                  ","
                      细颗粒物(PM2.5)
                      ",35,青岛,"
                      颗粒物(PM10)
                      "
140,轻度污染,1.8,黄岛区子站,89,3,4,215,107,29,青岛,细颗粒物(PM2.5)
19,优,1.4,环保大楼,37,5,4,12,9,6,清远,_
33,优,1.6,技师学院,34,4,3,27,23,12,清远,_
112,轻度污染,1.4,城阳区子站,67,10,11,173,68,24,青岛,颗粒物(PM10)
95,良,5.8,北戴河环保局,77,23,14,140,62,103,秦皇岛,颗粒物(PM10)
122,轻度污染,6.7,第一关,86,10,8,155,92,130,秦皇岛,细颗粒物(PM2.5)
86,良,8.1,监测站,78,17,9,121,59,112,秦皇岛,颗粒物(PM10)
118,轻度污染,5.9,建设大厦,86,17,11,147,89,119,秦皇岛,细颗粒物(PM2.5)
87,良,5.6,文明里(启用171012),84,15,8,113,64,126,秦皇岛,细颗粒物(PM2.5)
30,优,1.7,市环保站,15,7,6,29,21,22,钦州,_
25,优,1.6,市农科院,17,7,7,18,17,8,钦州,_
23,优,1.7,港区一小,21,_,_,_,16,10,钦州,_
58,良,0.8,环保局,39,45,49,63,41,4,七台河,细颗粒物(PM2.5)
52,良,_,新建　,30,60,35,53,24,16,七台河,颗粒物(PM10)
62,良,0.5,葫头沟,30,38,42,60,44,14,七台河,细颗粒物(PM2.5)
22,优,0.8,涂山街,29,19,32,18,15,7,泉州,_
20,优,1.0,津头埔,40,8,26,20,12,8,泉州,_
25,优,0.7,万安,41,14,30,25,4,10,泉州,_
22,优,0.5,清源山,10,70,70,_,3,3,泉州,_
39,优,0.9,环境监测站,27,33,31,39,19,13,曲靖,_
30,优,0.9,烟厂办公区,23,29,25,26,21,9,曲靖,_
65,良,0.8,环保大楼,36,3,2,_,47,8,衢州,细颗粒物(PM2.5)
68,良,1.0,实验学校,43,10,9,_,49,8,衢州,细颗粒物(PM2.5)
64,良,0.8,衢州学院,48,11,8,56,46,5,衢州,细颗粒物(PM2.5)
19,优,0.7,日喀则监测站,37,35,57,19,13,11,日喀则,_
64,良,0.9,日喀则鸿达公司,38,49,86,77,12,16,日喀则,颗粒物(PM10)
57,良,1.9,安居小区,59,23,39,63,39,189,齐齐哈尔,颗粒物(PM10)
110,轻度污染,1.8,中心广场,60,18,28,98,83,167,齐齐哈尔,细颗粒物(PM2.5)
123,轻度污染,1.6,农牧车辆厂,54,18,24,_,93,63,齐齐哈尔,细颗粒物(PM2.5)
114,轻度污染,3.2,富区环保局,28,28,30,177,55,22,齐齐哈尔,颗粒物(PM10)
137,轻度污染,1.2,市环境监测站,28,25,21,104,104,23,齐齐哈尔,细颗粒物(PM2.5)
22,优,0.4,日喀则监测站,2,70,58,18,6,7,日喀则地区,_
37,优,0.3,日喀则鸿达公司,2,67,55,37,7,4,日喀则地区,_
35,优,0.7,荣成市环保局办公楼,28,43,51,35,6,12,荣成,_
35,优,0.6,山东成山轮胎公司,20,58,63,35,16,12,荣成,_
115,轻度污染,1.2,监测站,60,23,33,122,87,20,日照,细颗粒物(PM2.5)
99,良,1.0,市政府广场,51,24,40,88,74,9,日照,细颗粒物(PM2.5)
84,良,0.9,港务局,39,38,40,79,62,7,日照,细颗粒物(PM2.5)
123,轻度污染,1.3,市政府,38,23,31,_,93,17,三门峡,细颗粒物(PM2.5)
127,轻度污染,1.2,开发区,22,43,50,_,96,15,三门峡,细颗粒物(PM2.5)
68,良,1.3,乳山市环保局,32,33,36,60,49,11,乳山,细颗粒物(PM2.5)
117,轻度污染,1.1,风景区,17,44,49,_,88,10,三门峡,细颗粒物(PM2.5)
122,轻度污染,1.3,第一小学,29,30,38,_,92,14,三门峡,细颗粒物(PM2.5)
60,良,1.3,乳山市气象局,45,24,26,63,43,12,乳山,细颗粒物(PM2.5)
19,优,1.2,三钢,32,6,11,_,13,12,三明,_
18,优,1.0,三明二中,35,8,14,14,9,9,三明,_
29,优,2.0,三元区政府,40,6,7,_,20,19,三明,_
23,优,0.9,洋溪,24,19,22,22,16,12,三明,_
30,优,0.3,西沙,30,51,58,20,7,6,三沙,_
31,优,0.9,河东子站,25,_,_,31,11,2,三亚,_
39,优,0.6,河西子站,23,5,1,39,5,2,三亚,_
39,优,0.7,虹口,64,32,42,_,27,11,上海,_
26,优,0.9,徐汇上师大,48,35,45,_,18,9,上海,_
29,优,0.9,杨浦四漂,57,40,48,_,17,10,上海,_
29,优,0.5,青浦淀山湖,45,24,36,_,20,6,上海,_
26,优,0.9,静安监测站,51,35,47,_,15,9,上海,_
115,轻度污染,1.4,监测站,21,43,48,_,87,12,商洛,细颗粒物(PM2.5)
24,优,0.7,浦东川沙,48,35,50,16,15,12,上海,_
27,优,0.8,浦东新区监测站,54,35,48,_,16,6,上海,_
31,优,0.6,普陀,61,28,44,20,12,7,上海,_
118,轻度污染,1.4,商州区中学,22,45,53,_,89,12,商洛,细颗粒物(PM2.5)
38,优,1.2,百草园,37,4,2,34,26,32,上饶,_
45,优,1.0,市监测站,41,6,4,40,31,50,上饶,_
107,轻度污染,1.3,粮食局　,30,35,36,112,80,7,商丘,细颗粒物(PM2.5)
87,良,1.1,睢阳区环保局　,38,32,35,82,64,12,商丘,细颗粒物(PM2.5)
48,优,1.4,凤凰光学,42,5,3,48,29,57,上饶,_
62,良,1.5,开发区管委会,26,7,6,48,44,21,上饶,细颗粒物(PM2.5)
90,良,1.0,第三人民医院　,28,33,32,92,67,6,商丘,细颗粒物(PM2.5)
26,优,0.6,山南监测站,11,46,68,21,18,5,山南,_
26,优,0.7,山南人民医院,23,55,72,25,18,4,山南,_
22,优,0.4,山南监测站,5,70,86,14,4,4,山南地区,_
29,优,0.5,山南人民医院,8,60,73,29,6,4,山南地区,_
24,优,1.4,金平子站,48,15,31,19,15,9,汕头,_
18,优,1.3,龙湖子站,36,21,36,6,6,7,汕头,_
15,优,0.8,濠江子站,17,46,50,7,5,7,汕头,_
20,优,1.2,澄海子站,39,22,35,16,14,9,汕头,_
15,优,1.1,潮阳子站,30,36,51,14,8,8,汕头,_
15,优,0.8,市环保局,18,42,35,14,10,9,汕尾,_
15,优,0.7,市政府,23,41,35,_,10,7,汕尾,_
10,优,0.7,新城中学,15,_,30,_,7,7,汕尾,_
20,优,1.2,潮南子站,31,21,34,20,13,9,汕头,_
26,优,1.1,市八中,25,6,4,_,18,11,韶关,_
17,优,1.2,碧湖山庄,30,9,7,17,10,8,韶关,_
15,优,1.4,园林处,22,7,5,14,10,9,韶关,_
13,优,1.2,韶关学院,25,7,6,_,8,20,韶关,_
19,优,1.8,曲江监测站,30,5,4,19,13,14,韶关,_
87,良,1.6,袍江站,60,2,_,74,64,8,绍兴,细颗粒物(PM2.5)
79,良,1.4,城东开发委,54,3,2,70,58,13,绍兴,细颗粒物(PM2.5)
136,轻度污染,0.668,市环保站,_,89,66,221,32,8,绍兴,颗粒物(PM10)
62,良,1.4,树下王站,52,2,1,53,44,4,绍兴,细颗粒物(PM2.5)
23,优,0.9,市水土所,9,34,26,17,16,12,邵阳,_
20,优,1.0,市一中,17,32,25,16,14,18,邵阳,_
19,优,0.9,市化工厂,21,22,23,17,13,13,邵阳,_
32,优,1.0,市罐头厂,20,31,26,27,22,16,邵阳,_
18,优,0.9,市环保局,17,34,26,18,12,17,邵阳,_
175,中度污染,2.0,小河沿,72,20,18,191,132,111,沈阳,细颗粒物(PM2.5)
165,中度污染,2.4,太原街,66,9,6,165,125,195,沈阳,细颗粒物(PM2.5)
198,中度污染,1.3,浑南东路,59,13,4,197,148,60,沈阳,细颗粒物(PM2.5)
223,重度污染,2.2,新秀街,64,12,7,234,173,65,沈阳,细颗粒物(PM2.5)
16,优,0.9,荔园,31,11,7,9,5,6,深圳,_
124,轻度污染,4.5,东陵路,57,13,9,134,94,199,沈阳,细颗粒物(PM2.5)
143,轻度污染,2.4,陵东街,82,8,6,176,109,161,沈阳,细颗粒物(PM2.5)
176,中度污染,2.2,文化路,80,10,8,182,133,189,沈阳,细颗粒物(PM2.5)
133,轻度污染,2.7,京沈街,71,13,8,129,101,120,沈阳,细颗粒物(PM2.5)
267,重度污染,2.8,艾青诗歌馆,55,6,5,248,217,13,石河子,细颗粒物(PM2.5)
69,良,1.9,阳光学校,72,8,5,88,36,11,石河子,颗粒物(PM10)
24,优,1.0,洪湖,48,15,11,18,9,3,深圳,_
17,优,0.9,华侨城,34,40,31,8,4,4,深圳,_
17,优,0.9,南油,34,17,6,9,9,6,深圳,_
14,优,0.5,盐田,28,16,19,_,9,7,深圳,_
13,优,0.9,龙岗,25,15,13,12,6,3,深圳,_
89,良,1.3,森林路,26,49,33,81,66,25,沈阳,细颗粒物(PM2.5)
144,轻度污染,1.8,沈辽西路,55,13,7,156,110,63,沈阳,细颗粒物(PM2.5)
92,良,1.0,裕农路,39,27,10,90,68,40,沈阳,细颗粒物(PM2.5)
18,优,0.8,西乡,36,12,7,11,11,5,深圳,_
20,优,0.6,南澳,8,64,44,8,8,3,深圳,_
22,优,0.7,葵涌,17,57,36,_,15,4,深圳,_
14,优,0.7,梅沙,14,36,28,14,7,6,深圳,_
26,优,0.8,观澜,21,19,11,_,18,7,深圳,_
110,轻度污染,1.2,职工医院,37,44,51,102,83,28,石家庄,细颗粒物(PM2.5)
105,轻度污染,1.1,高新区,36,22,22,159,_,4,石家庄,颗粒物(PM10)
311,严重污染,3.0,西北水源,84,9,7,308,261,57,石家庄,细颗粒物(PM2.5)
112,轻度污染,1.6,西南高教,42,17,19,115,84,23,石家庄,细颗粒物(PM2.5)
152,中度污染,1.9,世纪公园,46,17,32,139,116,28,石家庄,细颗粒物(PM2.5)
125,轻度污染,1.1,人民会堂,38,22,34,141,95,22,石家庄,细颗粒物(PM2.5)
67,良,0.7,封龙山,9,67,74,83,42,7,石家庄,颗粒物(PM10)
110,轻度污染,1.9,22中南校区,36,21,34,135,83,33,石家庄,细颗粒物(PM2.5)
33,优,1.1,武当山,17,51,62,33,19,16,十堰,_
82,良,1.5,滨河新村,49,12,16,63,60,14,十堰,细颗粒物(PM2.5)
52,良,1.3,刘家沟,38,29,30,41,36,17,十堰,细颗粒物(PM2.5)
58,良,1.2,铁二处,31,20,17,_,41,4,十堰,细颗粒物(PM2.5)
54,良,0.8,沙湖旅游区,25,38,48,57,30,19,石嘴山,颗粒物(PM10)
65,良,1.1,大武口黄河东街,27,34,36,79,44,27,石嘴山,颗粒物(PM10)
67,良,0.6,惠农南大街,42,45,53,84,32,58,石嘴山,颗粒物(PM10)
61,良,0.9,红果子镇惠新街,22,50,52,72,43,48,石嘴山,颗粒物(PM10)
123,轻度污染,2.2,监测站,78,15,18,126,93,56,寿光,细颗粒物(PM2.5)
73,良,1.0,双合村,21,59,48,85,53,32,双鸭山,细颗粒物(PM2.5)
92,良,2.6,世纪学校,72,8,10,117,68,36,寿光,细颗粒物(PM2.5)
64,良,0.4,南小市,13,59,48,78,32,14,双鸭山,颗粒物(PM10)
67,良,1.2,环保局,38,31,33,60,48,49,双鸭山,细颗粒物(PM2.5)
57,良,0.5,苗圃,14,66,58,51,40,17,双鸭山,细颗粒物(PM2.5)
149,轻度污染,1.6,平朔,44,24,11,_,114,69,朔州,细颗粒物(PM2.5)
88,良,1.3,朔唯,33,25,10,126,_,41,朔州,颗粒物(PM10)
193,中度污染,1.7,区政府,37,13,4,187,145,79,朔州,细颗粒物(PM2.5)
274,重度污染,2.0,市环保局,45,20,15,261,224,130,朔州,细颗粒物(PM2.5)
120,轻度污染,1.5,市二中,43,23,11,164,91,49,朔州,细颗粒物(PM2.5)
108,轻度污染,0.9,监测站,59,38,31,100,81,106,四平,细颗粒物(PM2.5)
103,轻度污染,1.1,一商场,64,36,25,99,77,57,四平,细颗粒物(PM2.5)
90,良,1.6,境园,28,25,18,100,67,66,四平,细颗粒物(PM2.5)
52,良,0.8,石溪浩,24,34,33,54,21,7,遂宁,颗粒物(PM10)
45,优,0.9,市监测站,20,36,28,_,31,8,遂宁,_
48,优,1.3,人和东街,30,35,23,48,20,37,绥化,_
74,良,1.7,江南,24,24,24,98,20,30,松原,颗粒物(PM10)
58,良,0.6,江北,24,33,35,55,41,16,松原,细颗粒物(PM2.5)
32,优,0.9,美宁食品公司,32,34,31,32,16,4,遂宁,_
118,轻度污染,1.4,市委党校,23,43,49,102,89,10,随州,细颗粒物(PM2.5)
159,中度污染,1.9,宿迁学院,46,11,18,_,121,7,宿迁,细颗粒物(PM2.5)
210,重度污染,1.9,宿迁中学,52,9,18,_,160,10,宿迁,细颗粒物(PM2.5)
132,轻度污染,1.3,市林业局,24,58,62,_,100,13,随州,细颗粒物(PM2.5)
112,轻度污染,1.2,市立交桥水厂,20,60,61,88,84,8,随州,细颗粒物(PM2.5)
175,中度污染,1.6,宿豫区环保局,57,12,15,_,132,13,宿迁,细颗粒物(PM2.5)
140,轻度污染,1.6,市供电局,55,17,22,_,107,8,宿迁,细颗粒物(PM2.5)
28,优,0.5,上方山,53,15,25,27,19,9,苏州,_
38,优,1.0,南门,63,7,13,_,26,5,苏州,_
48,优,1.3,彩香,72,11,20,_,33,11,苏州,_
38,优,2.6,轧钢厂,61,11,20,_,26,8,苏州,_
204,重度污染,2.0,监测楼,23,15,23,164,154,27,宿州,细颗粒物(PM2.5)
